created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Mar 05 05:43:29 +0000 2024;1764889451178942464;"PKS Bimbang, Mau Oposisi Atau Koalisi  PKS tak ingin terburu-buru menyatakan sikap untuk beroposisi pada pemerintahan yang akan datang.  Sebab, belum ada keputusan resmi dari KPU RI terkait siapa pemenang Pilpres 2024.   Walaupun, pasangan capres-cawapres nomor urut 2,… https://t.co/ADDmr85CS8";0;0;0;3;in;990237626;1764889451178942464;rmol_id;https://twitter.com/rmol_id/status/1764889451178942464
Tue Mar 05 05:42:10 +0000 2024;1764889118780403854;"@Distaaa__ @RayhanDama @CNNIndonesia bagi bagi yg mana blok? lagian yg di istana mah itu bukan bansos bulanan tapi bantuan biasa buat warga sekitar situ dan itu jauh sebelum adanya copras capres";0;0;0;0;in;1585711471270694913;1764545512127295992;xiyoflen;https://twitter.com/xiyoflen/status/1764889118780403854
Tue Mar 05 05:39:53 +0000 2024;1764888544370422060;"@rezaimamri @Yayadongmskga @swarticee @Bull_winner Economic sustainability. Dari 3 capres ini sepertinya cuma Ganjar yg bener2 paham dgn ekonomi. tapi maybe saya miss pemberitaan.  Whateva, presiden berikutnya juga pasti melanjutkan visi yg sebelumnya. Kampanye cuma iklan jargon saja, implementasinya pasti beda. 😆";0;0;0;0;in;1650917246955569152;1764814011957485956;ShailaFatita;https://twitter.com/ShailaFatita/status/1764888544370422060
Tue Mar 05 05:38:36 +0000 2024;1764888221581017149;"@kdrn_phobia @RomeoWalker19 Kasian gw liat penduking 02.katanya udh menang tapi msh nyerang capres paslon 01 dan 03.itu artinya hati nurani mrk jg sbnarnya menolak kemenangan 02 itu..yg diduga diwarnai kecurangan yg TSM..🤣🤣🤣";1;1;0;1;in;1314938229527736320;1764885357500502482;putucangkiriku;https://twitter.com/putucangkiriku/status/1764888221581017149
Tue Mar 05 05:38:34 +0000 2024;1764888213028565099;"@pakarkampanye Yg waktu debat capres ada yg di tarik kerah bajunya keknya Sama pa wok";0;0;0;0;in;194927151;1764783453831135652;uncledarwin;https://twitter.com/uncledarwin/status/1764888213028565099
Tue Mar 05 05:37:18 +0000 2024;1764887891493155265;"@Gunto_Jaya9 Ya bner lain kle partai2 yg kyk gtu ga boleh usung capres 😁😁";0;1;0;1;in;1604408934525464576;1764862566336012366;xquitavee;https://twitter.com/xquitavee/status/1764887891493155265
Tue Mar 05 05:37:16 +0000 2024;1764887883243241962;"@Miduk17 Cuma ngomong curang coreng kumpulkan saja bukti kecurangannya,disetiap TPS ada saksi dari partai peserta pemilu dan saksi dari capres selisih suara satu saja penghitungan hrs diulang";0;0;0;0;in;1609922355773739010;1764668687146160396;bukan_pandawa;https://twitter.com/bukan_pandawa/status/1764887883243241962
Tue Mar 05 05:36:13 +0000 2024;1764887620788912285;"@causeyouluvme @convomf kucing parodi debat capres😭😭";0;0;3;98;in;1348284930745200640;1764835435459883412;iniclaude;https://twitter.com/iniclaude/status/1764887620788912285
Tue Mar 05 05:34:56 +0000 2024;1764887296913113259;"Rapat paripurna DPR RI diwarnai interupsi dari PKS mengenai program makan siang gratis, kemudian direspons dua anggota DPR pendukung capres Prabowo Subianto. Seperti apa? https://t.co/XFGUkyqkjF";0;0;2;3;in;69183155;1764887296913113259;detikcom;https://twitter.com/detikcom/status/1764887296913113259
Tue Mar 05 05:34:26 +0000 2024;1764887172602307018;"sebelum musim copras capres ini kan kalau presiden kunjugan kerja ke luar negeri harusnya selalu nunjuk plt presiden sementara ya? kenapa kok penunjukan ini ramenya setelah copras capres sih? media mau adu rakyat yang benci presiden? 🤷🏻‍♂️";0;0;0;0;in;76907439;1764887172602307018;avivadriel;https://twitter.com/avivadriel/status/1764887172602307018
Tue Mar 05 05:33:21 +0000 2024;1764886897489535436;"@psi_id Maling ada yang ngaku?";0;0;0;0;in;210395678;1764851658230775954;lusyant;https://twitter.com/lusyant/status/1764886897489535436
Tue Mar 05 05:31:37 +0000 2024;1764886463815254476;"@Naz_lira Kasian bnyak yg ngaku org2 pinter, tp masih aja percaya sama ketiga capres😅😅";0;0;0;0;in;78271573;1764799604355432642;Argumen_Bacot;https://twitter.com/Argumen_Bacot/status/1764886463815254476
Tue Mar 05 05:30:41 +0000 2024;1764886229055852835;"@edwinbazz @PRFMnews Kabeh capres kitu boga program tapi konsep nol";0;0;0;0;in;59413775;1764845295614242851;samdee_me;https://twitter.com/samdee_me/status/1764886229055852835
Tue Mar 05 05:29:18 +0000 2024;1764885879510929805;"@FelixSGL1 @guardiamoavant Ganjar kinerjanya yg paling mendingan dr ketiga capres kemaren, infustrialisasi di jateng baru mulai kenceng di masa dia, cm emang APBDnya kecil jd gak bisa bangun banyak. Sayang aja buzzer pdip bukannya bagus2in ganjar dan nunjukin kelebihannya, malah nyerang jokowi mulu.";0;1;0;2;in;1604841418240823296;1764851464365830456;y_yttaa;https://twitter.com/y_yttaa/status/1764885879510929805
Tue Mar 05 05:28:02 +0000 2024;1764885563176636532;"@matchalatte9521 Coba pakai "sepatu" mrk, atau pakai "sepatu" di luar partai atau capres yg anda dukung. Udh ada di tweet awal";0;0;0;0;in;508535668;1764274436767895874;TopanTj;https://twitter.com/TopanTj/status/1764885563176636532
Tue Mar 05 05:27:22 +0000 2024;1764885393902797189;"@Bangdjun_id Kalau setiap warga di setiap kecamatann setelah selesai Rapat Pleno Rekap Pemilu Capres 2024 pada di setiap PPK diseluruh indonesia. dahsayat efeknya pasti dengan melakukan deklarasi Kemenangan AMIN, krna hampir di semua provinsi AMIN 01 menang cuma diputarbalikkan kepaslon lain";0;0;0;1;in;1333687607264309249;1764582618794983767;alharafa;https://twitter.com/alharafa/status/1764885393902797189
Tue Mar 05 05:27:20 +0000 2024;1764885383916212383;"@zy_zy_its_me Bodoh ko bisa capres?  Hahaha...  Buzzer gemoy parah🤔 punya perut gak pake otak yang penting makan gratis😂😂😂";0;0;0;0;in;1675513121501507584;1764665584753725736;by_samarkand;https://twitter.com/by_samarkand/status/1764885383916212383
Tue Mar 05 05:26:44 +0000 2024;1764885233449750744;"@_mardial_ Anies juga kaya begini kali ya balik jadi Dosen apalagi bukan gagal caleg lagi tapi gagal capres wkwwk";0;0;0;0;in;1335271827510214656;1764728909118267756;afcdevan;https://twitter.com/afcdevan/status/1764885233449750744
Tue Mar 05 05:25:42 +0000 2024;1764884972245311892;"@kurawa Kasih bukti2 kecurangan PSI aja bisa gak Kur?";0;0;0;0;in;210395678;1764836309992980955;lusyant;https://twitter.com/lusyant/status/1764884972245311892
Tue Mar 05 05:22:24 +0000 2024;1764884145355067854;"@idextratime Minta maaf doang? Ringan banget. Itu bahaya banget bisa langsung meninggal di tempat lho kalau bentur keras";0;0;0;0;in;1260342062781657089;1764848549584568533;ridwanlzd;https://twitter.com/ridwanlzd/status/1764884145355067854
Tue Mar 05 05:22:03 +0000 2024;1764884054305026120;"Belajar dari P GANJAR,  Jangan berharap kepada orang yg pernah kita tolong atau bantu, dua kali P Ganjar berjuang untuk memenangkan Jokowi dlm pilpres di Jawa Tengah, tapi apa balasan Jokowi ketika P GANJAR kemarin maju sebagai CAPRES ?";0;0;0;0;in;1545694034806870017;1764884054305026120;SuhartoLaswi;https://twitter.com/SuhartoLaswi/status/1764884054305026120
Tue Mar 05 05:20:24 +0000 2024;1764883641220608165;"@miiu01795736 @Themarshallisme @hwztmf Iye iye, yang kompak kan cuma capres lu si prabowo. Kompak nyurangin rakyat 🤭";0;0;0;1;in;1480979233723666432;1764564467206246563;rin_yjg;https://twitter.com/rin_yjg/status/1764883641220608165
Tue Mar 05 05:19:04 +0000 2024;1764883304527106372;"@BuayaEmpang Pak @aniesbaswedan tidak usah jadi pejabat/capres, cawapres lagi lebih baik jadi pendidik/pengajar. Biarkan orang lain yg jadi pejabat/capres, cawapres. Kasih kesempatan untuk keluarga Ahok, keluarga SBY, keluarga Megawati dan keluarga Jokowi yang jadi pejabat/capres, cawapres.";0;0;0;0;in;1635864566839263232;1764446552968552920;_pagi_siang;https://twitter.com/_pagi_siang/status/1764883304527106372
Tue Mar 05 05:18:12 +0000 2024;1764883084837868029;"@Saham_fess Cicil avg down nder mayan ini 🤩";0;0;0;0;tr;1260342062781657089;1764843969564025039;ridwanlzd;https://twitter.com/ridwanlzd/status/1764883084837868029
Tue Mar 05 05:16:57 +0000 2024;1764882772236378203;"@convomfs Mending debat sama capres daripada debat sama pecandu rokok bebal";0;0;0;0;in;1213423121111191552;1764636361355935951;dirg_angk;https://twitter.com/dirg_angk/status/1764882772236378203
Tue Mar 05 05:14:11 +0000 2024;1764882078058123550;"@msaid_didu Trus kalau bukan wakil nya yg ganti, siapa lagi? Capek2 kampanye pemenangan capres/cawapres apa gunanya";0;0;0;0;in;1324932356814245889;1764791074818809907;FranTonga;https://twitter.com/FranTonga/status/1764882078058123550
Tue Mar 05 05:13:42 +0000 2024;1764881953797574849;"Banyak yg  udah JR ke MK bu....ditolak melulu....UUD'45 pasangan capres dan cawapres diusung partai atau gabungan partai....itu jelas....";0;0;0;0;in;1445302646261182464;1764881953797574849;RuswandaDani;https://twitter.com/RuswandaDani/status/1764881953797574849
Tue Mar 05 05:09:51 +0000 2024;1764880987090301199;"@Dennysiregar7 @KPU_ID @bawaslu_RI Hak angket Densi, hak angket 🤣🤣🤣... Tolong dituruti keinginan capres andalanmu @ganjarpranowo untuk menggulirkan hak angket... Jangan kau hilangkan issue hak angket dgn issue baru perolehan suara PSI, kasihan Ganjar... 🤭🤭🤭";0;1;0;0;in;714965442;1764877535672946826;ariefbudiawan7;https://twitter.com/ariefbudiawan7/status/1764880987090301199
Tue Mar 05 05:08:01 +0000 2024;1764880524122997235;"👑HADIRILAH KING MAKER - OFFLINE ONLY Bersama : *1️⃣ KH. Bachtiar Nasir* *2️⃣ KH. Deden Makhyaruddin* *3️⃣ Anies Baswedan (Capres 01)*  📮Kamis, 7 Maret 2024 ⌚18.30 - 22.00 WIB 📍 AQL ISLAMIC CENTER Jl. Tebet Utara 1 no 40  @aniesbubble https://t.co/sN5Ly9AYhe";0;0;0;0;in;48668832;1764880524122997235;tirta_mursalin;https://twitter.com/tirta_mursalin/status/1764880524122997235
Tue Mar 05 05:07:42 +0000 2024;1764880443231642024;"@daxrsyn @RudiIra23946346 @Donie707 @genx36545403 capres sampah wkwkwk";0;0;0;0;in;1211502429260304384;1764582010398593475;panitiaasbmptn;https://twitter.com/panitiaasbmptn/status/1764880443231642024
Tue Mar 05 05:06:02 +0000 2024;1764880024635928966;"@kurawa Maklum lah sekarang itu usaha bagaimana masih bisa dpt jatah dari capres yg menang.. siapa tahu bisa di tekan..";0;0;0;0;in;1144747703219281921;1764836309992980955;Otongodong2;https://twitter.com/Otongodong2/status/1764880024635928966
Tue Mar 05 05:05:24 +0000 2024;1764879865709576418;"@democrazymedia Program capres yg blm dipastikn menang kok diuji coba di pem. skrng..emangny dia siapa???.lgian mna bisa anggaran di kemendikbud dipotong buat kmntrian yg ga jelas...🤔";0;0;0;0;in;1563956377478778880;1764878508948341149;Legislator75;https://twitter.com/Legislator75/status/1764879865709576418
Tue Mar 05 05:02:04 +0000 2024;1764879027876270445;"@Muslim_AntiPKI9 Kalau memang wajar , Nanti kalau anak keturunanny jadi penipu dan pembohon, Jangan mengeluh.";0;0;0;0;in;1730260903374008320;1764855543523586069;bulak10012992;https://twitter.com/bulak10012992/status/1764879027876270445
Tue Mar 05 05:01:47 +0000 2024;1764878953356107820;"@isyaaAllah @ShrlHiDyt1 @FahreziBadrun @diankrtn__ Hahaha semua org bisa ngaku2 golongannya pinter, tapi yg jelas pilihan capres sudah cukup menunjukan mana yg sebenarnya golongan pinter atau tidak 🤭";0;1;0;0;in;1463670651089207300;1764313212898672678;wayofwealth;https://twitter.com/wayofwealth/status/1764878953356107820
Tue Mar 05 05:01:25 +0000 2024;1764878862574563759;"jangan pernah jadi penyepong fanatik 1 titik. dari capres, kerjaan, investasi, dll. dunia ini muncul hal hal baru dan gaada yang tau besok gimana.";0;0;0;0;in;100204353;1764878862574563759;agi39;https://twitter.com/agi39/status/1764878862574563759
Tue Mar 05 05:00:03 +0000 2024;1764878520202019270;"@Zamghozy @catuaries Ada. Tppendukungnya kalo promosiin beliau malah diserang sama pendukung capres onoh, dikatain sok intelek";0;0;0;0;in;84869298;1764827740581306455;graciaia;https://twitter.com/graciaia/status/1764878520202019270
Tue Mar 05 04:59:29 +0000 2024;1764878378023424078;"Beliau adalah tokoh penting dlm Reformasi 98 di kala masa PAN,yakni runtuhnya politik orde Baru.&amp  skarang masih mjbt sbagai ketua namun di partai barunya   U M A T  Klo seorang prof Amin Rais kubu AMIN smpai jabat tangan erat capres prabowo itu hal yg wajar  "Gue juga pernah."🤣 https://t.co/CnVQvd3qUo";0;0;0;0;in;1460820143399837701;1764878378023424078;anaknegri76;https://twitter.com/anaknegri76/status/1764878378023424078
Tue Mar 05 04:58:47 +0000 2024;1764878201615270067;"@NenkMonica @Gerindra @ganjarpranowo @KRMTRoySuryo @Gerindra @prabowo kalo gitu, lu jg ga usah jadi capres lha, fokus aja dg keahlian lu, menculik dan melanggar HAM 🤮🤮🤮";0;0;0;10;in;1629730692853796864;1764862586817036692;MarSol6606;https://twitter.com/MarSol6606/status/1764878201615270067
Tue Mar 05 04:57:58 +0000 2024;1764877994966049229;"@Rocky_Antonie @zy_zy_its_me Lagian, emang gak boleh capres nonton bokep ?  Ada aturannya ?  Jangan kau bilang moral, kalo calon lo bisa daftar krn sopan santun dan polos";0;0;0;0;in;1709410411689504768;1764665584753725736;wadah_ri;https://twitter.com/wadah_ri/status/1764877994966049229
Tue Mar 05 04:56:46 +0000 2024;1764877693626323353;"@txtdrpemerintah Ini gak ada yg heran, capresnya ajah belum di lantik, pengumuman resmi ajah belum kok yaa program nya udah ngebet amat mau dijalanin. Ini sebenernya program capres nya apa program siapasih?";0;0;0;0;in;72204124;1764811910334308458;LAnnisa23;https://twitter.com/LAnnisa23/status/1764877693626323353
Tue Mar 05 04:55:25 +0000 2024;1764877352209887453;"@99propaganda Mau ke Trembesi";0;0;0;0;in;1435248224634241030;1764826588359610749;capres_2024;https://twitter.com/capres_2024/status/1764877352209887453
Tue Mar 05 04:55:09 +0000 2024;1764877287567368383;"@FRHP16 @BMuqorobin @PartaiSocmed Lha bahas nya capres 01, malah nyrempet ke capres 03. Hehe";0;0;0;0;in;185472894;1764565903088521245;milkuenyar;https://twitter.com/milkuenyar/status/1764877287567368383
Tue Mar 05 04:54:52 +0000 2024;1764877214083141856;"@fortisfortuna_9 @KakekHalal @ganjarpranowo @PDI_Perjuangan Yg mendukung ganjar itu gerbong prananda. Kalau gerbong puan maunya adlh puan itu sendiri. Krn ganjar jd capres faktor prananda. Bu mega sendiri bingung ketika pensiun seksesornya siapa di PDIP antara ke duanya. Sedang mereka pandangannya beda. Puan pragmatis, prananda ideologis";0;0;0;0;in;556166241;1764310102323220533;Baim378;https://twitter.com/Baim378/status/1764877214083141856
Tue Mar 05 04:54:44 +0000 2024;1764877181682057478;"@zy_zy_its_me Bapak lu merangkap junjungan lu yg 2x NYUNGSEP Capres... Terculik";0;0;0;0;in;1574359582109208576;1764665584753725736;Cugak606060;https://twitter.com/Cugak606060/status/1764877181682057478
Tue Mar 05 04:54:11 +0000 2024;1764877043374969029;"@katarinaivy Kirain buzzer capres";0;1;0;0;en;1596044173597356033;1764694486737969604;Aominexoxo;https://twitter.com/Aominexoxo/status/1764877043374969029
Tue Mar 05 04:54:09 +0000 2024;1764877033497313293;"@Anggo____ 욕심쟁이 ㅠㅠ";0;0;0;0;ko;1538455438605201410;1764875661649555558;103ACapres;https://twitter.com/103ACapres/status/1764877033497313293
Tue Mar 05 04:52:58 +0000 2024;1764876735395598490;"Kemenangan pasangan capres cawapres Prabowo Subianto-Gibran Rakabuming versi quick count membuat masyarakat berbondong-bondong menyarankan nama-nama politisi dan tokoh yang pantas untuk mengisi kabinet Prabowo-Gibran. . Salah satu nama yang kencang dibicarakan adalah Mahfud MD.… https://t.co/plpz6CLLnD";0;2;0;0;in;58880688;1764876735395598490;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1764876735395598490
Tue Mar 05 04:52:27 +0000 2024;1764876608631115824;"@beomkookie_ @AndyHuskyyy @txtdrpemerintah Nah iya, kesejahteraan kaum anak² itu bkn sekedar makanan, tp jg https://t.co/pFHo5k62jA grgr beda capres jd orang² cuma milih antara makan dn pendidikan.Pdhl 22nya perlu.Bayangin aj kalo Indonesia mampu menyekolahkan semua anak² di indonesia.Dan tiap² sekolah punya kantin gratis";0;1;0;0;in;1544110721273044992;1764811910334308458;waardevolperson;https://twitter.com/waardevolperson/status/1764876608631115824
Tue Mar 05 04:52:10 +0000 2024;1764876535356666259;"@tvOneNews Bismillah.. 2029 bisa yuk bu @susipudjiastuti capres atau cawapres, sudah dapat 1 suara dari saya";0;0;0;1;in;2365496220;1764803822898344186;_GunSo;https://twitter.com/_GunSo/status/1764876535356666259
Tue Mar 05 04:50:57 +0000 2024;1764876227427574000;"@The_KingSalaman @268Densur @XIXKunciELXIX @Soraya__X @mamat_oking1 @capres_2024 @RPrima789 @KaredokLeunca__ 🤭";0;0;0;0;qme;611746697;1762504360414847340;Lux_Boy77;https://twitter.com/Lux_Boy77/status/1764876227427574000
Tue Mar 05 04:50:27 +0000 2024;1764876101384577142;"@ch_chotimah2 @KPU_ID @bawaslu_RI Nul minta ke capres mu untuk usul pilpres dan pileg ulang,nnt kita liat suara PDI P masih tinggi ngk???biar puas kalian";0;0;0;0;in;1410708029088010241;1764454471978139999;IsaccX1X;https://twitter.com/IsaccX1X/status/1764876101384577142
Tue Mar 05 04:49:51 +0000 2024;1764875953707302995;"@Anggo____ 좋은건 같이 나눠봅시다";0;1;0;1;ko;1538455438605201410;1764875661649555558;103ACapres;https://twitter.com/103ACapres/status/1764875953707302995
Tue Mar 05 04:49:23 +0000 2024;1764875836094890101;"@Lian_2791 @emerson_yuntho ga ada cinta sama capres saya, mereka cuma simbol aja, cinta sama kebenaran";0;0;0;0;in;1102080977457696769;1764805060561875180;g4kta;https://twitter.com/g4kta/status/1764875836094890101
Tue Mar 05 04:49:19 +0000 2024;1764875816968843618;"@Chavesz08 heran udh menang masih aja ngurusin capres lain iri kah capres mu itu ga bisa berAGUMENTASI tapi cuman bisa modal joget koplo?";0;0;0;1;in;1737397022247059456;1764639383289041232;_aurete;https://twitter.com/_aurete/status/1764875816968843618
Tue Mar 05 04:48:37 +0000 2024;1764875640808091679;"@Zamghozy @catuaries Ada nder capres yg peduli kaum menengah. Mknya penddkan gratis. Dgn hrpan ortu cari uang utk mkn saja. Tp kytaan skrg byk sekolah byr spp  &amp  kuliah butuh ukt yg naik terus, kip byk yg tdk tpt sasaran &amp  kjmu byk yg mulai di (-) .  Ortu hrs cr uang utk ( cont.)";0;1;0;0;in;1484991506138431489;1764827740581306455;FSumarwoto;https://twitter.com/FSumarwoto/status/1764875640808091679
Tue Mar 05 04:47:04 +0000 2024;1764875249907351933;"@abu_waras Betul itu....tp bkn mundur dr kemenangan,tp mundur ancang" nendang dua capres yg kalah.tendang mpe nyungsep.biar kapok....capres gak jls aja mau maen" sm sy .gt";0;0;0;0;in;1461223883877466118;1764772025435062527;SarnoPratitis8;https://twitter.com/SarnoPratitis8/status/1764875249907351933
Tue Mar 05 04:46:10 +0000 2024;1764875023649816923;"@PetaniKopi01 Persetan copras capres, tpi ini enak banget sumpah dan emak gue jago banget masak ini";0;1;0;1;in;1697891355530522624;1764868975903846743;AnDk2411;https://twitter.com/AnDk2411/status/1764875023649816923
Tue Mar 05 04:44:39 +0000 2024;1764874643498991642;"@muhtauf09 @hnf1798114971 Iya Anies jg pasti punya rencana utk maju di Pilpres 2029 entah jd capres atau cawapres politik itu dinamis tp klo Anies gabung ke pemerintahan gw blacklist Anies dr Pemilu, gw block semua sosmednya. Anies harus rebranding ulang ky Prabowo udh rebranding dr 2019.";0;1;0;2;in;1335271827510214656;1764652837412499541;afcdevan;https://twitter.com/afcdevan/status/1764874643498991642
Tue Mar 05 04:44:10 +0000 2024;1764874523235774509;"@KompasTV Ntar dinaikin kalau udah penetapan pemenang capres, akal bulusnya udah ketebak :(";0;0;0;0;in;1603741926905167872;1764516160559816874;aritedjo3;https://twitter.com/aritedjo3/status/1764874523235774509
Tue Mar 05 04:42:21 +0000 2024;1764874063401636276;"@eripmav___ @SlevinSojiro @ViralHot5 @genx36545403 Lah giliran orang pada nyalahin anies politik identitas lo diem aja. Bawa-bawa 212, padahal capres 02 sendiri ikut andil dalam demonya. Tapi ya tetep aja anies doang yg disalahin kan?";0;0;0;0;in;1555198236830613506;1764582010398593475;Umbieum;https://twitter.com/Umbieum/status/1764874063401636276
Tue Mar 05 04:40:59 +0000 2024;1764873722358292985;"Wek wek bajer16% mental benconk pd halu sendiri, bikin cerita sendiri, edit2 poto sndiri, di ketawain sendiri 🤭  Ngaku2 dah meet up sm gue 😂   Silahkan lanjutkan 👍   Biar tambah kliatan gila nya gara2 capres nya kalah hahaha 😂🤣";1;4;0;14;in;1604408934525464576;1764873722358292985;xquitavee;https://twitter.com/xquitavee/status/1764873722358292985
Tue Mar 05 04:40:25 +0000 2024;1764873579370590281;"Tinggalkan 01 + 03 yang masih sebatas ngerebut kekuasaan, cuma teriak2 curang cureng, cuma bisanya nyebar hoax, cuma ngamuk2, cuma hina2, cuma pamer sok tahu nya.. cuma pinter main kotoe, mukut kotor, provokasi ora uwes2. Yo capres nya, pendukung2nya, buzzer2nya.. 🤣🤣 https://t.co/TuHnDWTMGs";1;0;1;3;in;1139453366080176128;1764873579370590281;SandjojoS;https://twitter.com/SandjojoS/status/1764873579370590281
Tue Mar 05 04:40:01 +0000 2024;1764873478463955251;"@tvOneNews Hak angket itu… Namanya juga wacana Beda capres beda pula partai";0;0;0;0;in;1260193672248737795;1764864224092893504;suharto91327871;https://twitter.com/suharto91327871/status/1764873478463955251
Tue Mar 05 04:39:54 +0000 2024;1764873446977409102;"@BuayaEmpang Badut emang, bisa jadi capres yang ongkang-ongkang aja, malah buka diskusi sama masyarakat. Bisa jadi pemimpin yang korup dan memperkaya diri, malah pointing out kasus yang berpotensi korupsi, udah gitu disalahpahami lagi, emang badut tu orang.";0;0;0;0;in;4507195812;1764446552968552920;eggbitramen;https://twitter.com/eggbitramen/status/1764873446977409102
Tue Mar 05 04:39:08 +0000 2024;1764873255834570901;"@Heytheres___ @wepe20_ @ARSIPAJA NGEDABRUS🤣 Di Jepang kagak ada makan siang gratis kyk modelan capres gemoymu🤣 Itu sudah masuk undang² pendidikan (Shokuiku Kinon hou) dan DIBEBANKAN per keluarga sebesar $40 hingga $60 per bulan.  Asal bunyi aja🤣 https://t.co/alsR6KnxRi";0;0;0;11;in;1563632255695613952;1764806975274262762;ggakenna;https://twitter.com/ggakenna/status/1764873255834570901
Tue Mar 05 04:39:00 +0000 2024;1764873220866670601;"@mardiasih Lha justru masyarakate tetep digawe bodo, ben salah milih capres";0;0;1;2;in;214263674;1764870133326155987;moechfahada;https://twitter.com/moechfahada/status/1764873220866670601
Tue Mar 05 04:38:01 +0000 2024;1764872975214592248;"Emg udah pada gila nih pendukung @aniesbaswedan bawa2 ayat alquran untuk mengafirmasi pemikiran kalian. Seolah-olah capres kalian sumber dari kebenaran dan kebaikan. Ini narasi jahat, Parah betul!!";0;0;1;2;in;732400678648221697;1764872975214592248;MTaufiq_NTB;https://twitter.com/MTaufiq_NTB/status/1764872975214592248
Tue Mar 05 04:35:19 +0000 2024;1764872293522755806;"Istilah ini kembali dibicarakan seusai capres nomor urut 3, Ganjar Pranowo, mendorong partai pengusungnya untuk mengusulkan hak angket di DPR terkait dugaan kecurangan pilpres 2024.";0;1;0;0;in;2295403266;1764872289773109384;GatraMediaGroup;https://twitter.com/GatraMediaGroup/status/1764872293522755806
Tue Mar 05 04:34:31 +0000 2024;1764872094645694547;"@mochapip @itsaretnel @yolotipe @lilyaquina @combatzknife @HaveAniesDay @olpproject @rymnleo capres gagal awokwowkowkw https://t.co/KLd2azGuJb";0;0;0;0;in;1518759733;1764254124357611696;ngabbros;https://twitter.com/ngabbros/status/1764872094645694547
Tue Mar 05 04:34:28 +0000 2024;1764872080376701105;"Wajar saja bingun dan mumet... Lha capres 01 aja gak kepikiran.";0;0;0;0;in;1677271358995316736;1764872080376701105;6666Pisang;https://twitter.com/6666Pisang/status/1764872080376701105
Tue Mar 05 04:34:26 +0000 2024;1764872073502249020;"@268Densur @The_KingSalaman @XIXKunciELXIX @Soraya__X @mamat_oking1 @capres_2024 @RPrima789 @KaredokLeunca__ Mmmm....20 rebuan mah gudmer sabungkus.. Aki mah jujur Weh... Ti caleg PDIP 50  Ti caleg Demokrat 100+ sembako  Di coblis Weh 22 Nana...da narere tea";0;0;0;0;in;611746697;1762504360414847340;Lux_Boy77;https://twitter.com/Lux_Boy77/status/1764872073502249020
Tue Mar 05 04:31:01 +0000 2024;1764871214517068193;"@jayacand @ekokuntadhi1 itu suara partai bukan individu,jadi bareng" kerjanya kalo capres individu jadi ya gabisa dibandingin,hasil jg masih dipantau kan blm selesai dan Kaesang juga bilang  sblm dia masuk itu masih 0,sekian skrng dia masuk dah naik ,ya semua emang butuh proses,bukan cuma bisa ngehina👌";0;0;0;0;in;1550105259582029824;1764573030104350875;starucaman;https://twitter.com/starucaman/status/1764871214517068193
Tue Mar 05 04:29:33 +0000 2024;1764870845355430025;"@Lux_Boy77 @The_KingSalaman @XIXKunciELXIX @Soraya__X @mamat_oking1 @capres_2024 @RPrima789 @KaredokLeunca__ 20 rebuan,.... Moal mahi ki....";0;1;0;2;in;1261181548444839936;1762504360414847340;268Densur;https://twitter.com/268Densur/status/1764870845355430025
Tue Mar 05 04:29:19 +0000 2024;1764870783434936581;"@Naz_lira Tp waktu debat capres terahir, pembukaan dr beliau islami bgt dah😁 berbanding terbalik yachh";0;0;0;0;in;1091160370511732736;1764799604355432642;hepikak;https://twitter.com/hepikak/status/1764870783434936581
Tue Mar 05 04:28:28 +0000 2024;1764870572255981808;"@catuaries Kaum yg kegencet ini siapa yg peduli sih?? Capres cawapres kmrn, emang ada yg peduli ama kaum menengah?";0;5;0;0;in;101590728;1764827740581306455;Zamghozy;https://twitter.com/Zamghozy/status/1764870572255981808
Tue Mar 05 04:28:10 +0000 2024;1764870494887834002;"@kurawa @kurawa itu, siapasaja akan diserang dg merendahkan. Politisi, walikota, gubernur, menteri , capres cawapres, waprrs beneran, pres beneran, ketua partai, cendekiawan, orang2 tua, dll, disikat!  Kta jadi heran, apa @kurawa ini merasa sbg orang paling jago?";0;0;0;0;in;100451615;1764843092350472376;rpton;https://twitter.com/rpton/status/1764870494887834002
Tue Mar 05 04:27:28 +0000 2024;1764870319544914407;"@soxoson @kumparan Yg salah bukan capres nya karena mereka sedang jualan. Tp jualannya ga terbuka di awal. Yang salah adalah yang udah memilihnya. Heran milih presiden atas dasar kasian. Kasihanilah nasib diri sendiri. Kecuali kl kalian udah di kategori kaya.";0;0;0;0;in;1580421737002733568;1764240707630383224;GusniwatiRini;https://twitter.com/GusniwatiRini/status/1764870319544914407
Tue Mar 05 04:26:44 +0000 2024;1764870133326155987;"harga cetak buku naik ugal-ugalan iki piye @. capres anyar  diwenehi mangan, lawuhe dibungkus, tapi ora usah dipinterke 🫶";0;3;20;104;in;164627338;1764870133326155987;mardiasih;https://twitter.com/mardiasih/status/1764870133326155987
